,model,task,step,example_id,ade,fde
3642,vanilla,1,1150,42,0.09742250616552606,0.1488488683435233
3643,vanilla,1,1150,43,0.7015962469004307,2.184916404639914
3644,vanilla,1,1150,44,0.061543963997453106,0.1607653211983636
3645,vanilla,1,1150,45,0.5177938055433103,1.8816818396461332
3646,vanilla,1,1150,46,0.30433000315391656,0.5456275929514758
3647,vanilla,1,1150,47,0.0744036569483443,0.12236928186265007
3648,vanilla,1,1150,48,0.09927650596349814,0.13124441325003122
3649,vanilla,1,1150,49,0.19540957226712113,0.5407797737197538
3650,vanilla,1,1150,50,0.05702260545423102,0.14064097545943094
3651,vanilla,1,1150,51,0.5513854834449509,1.877714490041705
3652,vanilla,1,1150,52,0.07269159905572825,0.17259399303502732
3653,vanilla,1,1150,53,0.09716054611019734,0.12652788494154468
3654,vanilla,1,1150,54,0.7064015187623814,2.220779711898743
3655,vanilla,1,1150,55,0.20459356218067723,0.4458492058910931
3656,vanilla,1,1150,56,0.07735186225774265,0.14963563136029057
3657,vanilla,1,1150,57,0.2006501523453471,0.45623075307146055
3658,vanilla,1,1150,58,0.15897788748061634,0.22469714721683184
3659,vanilla,1,1150,59,0.044819321451421104,0.0742498353182956
3660,vanilla,1,1150,60,0.20719467591356794,0.43381254575474687
3661,vanilla,1,1150,61,0.1339948147605935,0.2490783239373768
3662,vanilla,1,1150,62,0.113870142545773,0.1861911833201639
3663,vanilla,1,1150,63,0.25014248683173385,0.4528700890495587
3664,vanilla,1,1150,64,0.5387748699449573,1.518159381484
3665,vanilla,1,1150,65,0.16101927347426714,0.319035895571722
3666,vanilla,1,1150,66,0.14127499965359816,0.23115935633949528
3667,vanilla,1,1150,67,0.08323768097133083,0.13193891799702978
3668,vanilla,1,1150,68,0.12337618477520436,0.2263181588236803
3669,vanilla,1,1150,69,0.06344445890197956,0.12236954872974637
3670,vanilla,1,1150,70,0.5102845371014751,1.63905749904899
3671,vanilla,1,1150,71,0.09191919580628981,0.16827284083344865
3672,vanilla,1,1150,72,1.1947641332289267,2.098913527355071
3673,vanilla,1,1150,73,0.10657070349290901,0.22742080155870897
3674,vanilla,1,1150,74,0.0713333737026884,0.1362308665934809
3675,vanilla,1,1150,75,0.1224093742557775,0.2039889119601657
3676,vanilla,1,1150,76,0.17508581726880187,0.33594352161552105
3677,vanilla,1,1150,77,0.1792558323627035,0.6701250800380385
3678,vanilla,1,1150,78,0.4794528039213911,0.787129797856078
3679,vanilla,1,1150,79,0.13862074325587284,0.5442390791685846
3680,vanilla,1,1150,80,0.07182159016545239,0.1739239301700928
3681,vanilla,1,1150,81,0.4878052387260889,1.5833062316009319
3682,vanilla,1,1150,82,1.5498891421652443,2.650516355854842
3683,vanilla,1,1150,83,0.16163255745828772,0.37774724768684115
3684,vanilla,1,1150,84,0.21626531444913477,0.7955302717535386
3685,vanilla,1,1150,85,0.2558003171720872,0.5621567009799828
3686,vanilla,1,1150,86,0.12238954904811601,0.7088555144191425
3687,vanilla,1,1150,87,0.9632910145428037,1.7843964604158011
3688,vanilla,1,1150,88,0.14917636655937397,0.29619327991757943
3689,vanilla,1,1150,89,0.17874429601543504,0.35262790801005245
3690,vanilla,1,1150,90,0.23775122763071582,1.0343709608691054
3691,vanilla,1,1150,91,0.14751987265413632,0.345915676643129
3692,vanilla,1,1150,92,0.1296100071364928,0.27473937174657337
3693,vanilla,1,1150,93,0.13229504746821016,0.30150904942069545
3694,vanilla,1,1150,94,0.4880520986167237,0.9041437552702323
3695,vanilla,1,1150,95,0.20371394746275406,0.41270942136682104
3696,vanilla,1,1150,96,0.19781697804246842,0.35677305160523337
3697,vanilla,1,1150,97,0.22440617461597187,0.40356303598232013
3698,vanilla,1,1150,98,0.08727168706813307,0.16069029877091814
3699,vanilla,1,1150,99,0.6368775948623057,1.9785839749353773
3700,vanilla,2,1150,0,0.09022100285558642,0.15993055578902823
3701,vanilla,2,1150,1,0.07198654206747472,0.10353212162632308
3702,vanilla,2,1150,2,0.11824498826957694,0.2975819852599643
3703,vanilla,2,1150,3,0.1596081214069888,0.3423213026817294
3704,vanilla,2,1150,4,0.04829064023881734,0.08400873257528477
3705,vanilla,2,1150,5,0.08582228187308909,0.19371583955142238
3706,vanilla,2,1150,6,0.18729641729973517,0.3689186354447998
3707,vanilla,2,1150,7,0.07577301150600145,0.15624727641105624
3708,vanilla,2,1150,8,0.11190556382646773,0.2891155400787227
3709,vanilla,2,1150,9,0.17734485324377214,0.27224589824839024
3710,vanilla,2,1150,10,0.08985121413098159,0.2481077835405822
3711,vanilla,2,1150,11,0.048662938859043096,0.13068827241407494
3712,vanilla,2,1150,12,0.08233454980052499,0.2122227365147796
3713,vanilla,2,1150,13,0.050563691022324844,0.05016007827036643
3714,vanilla,2,1150,14,0.0914875179124359,0.21588765848714273
